"","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","Peak.Score","Focus.Ratio.Region.Size","Detailed.Annotation","Gene.Name"
"168",0.409523880627123,0.632,0.109,0,1,"Mastl",94.925003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mastl"
"169",0.408527934875499,0.668,0.148,0,1,"C330027C09Rik",NA,NA,NA,NA
"170",0.40821872850449,0.656,0.153,0,1,"Trip13",NA,NA,NA,NA
"171",0.405591946009361,0.679,0.19,0,1,"Ndc1",52.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ndc1"
"172",0.404845562369574,0.679,0.17,0,1,"Cenpn",NA,NA,NA,NA
"173",0.403179107407394,0.619,0.087,0,1,"Kif18b",25.975,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif18b"
"174",0.395501591580542,0.635,0.12,0,1,"Cenpp",NA,NA,NA,NA
"175",0.389652550933615,0.618,0.101,0,1,"Cenpl",132.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cenpl"
"176",0.388550669662978,0.62,0.097,0,1,"Kifc1",91.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kifc1"
"177",0.385721003878831,0.619,0.109,0,1,"Cdca5",21.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdca5"
"178",0.385305747010408,0.501,0.08,0,1,"Hist1h3d",NA,NA,NA,NA
"179",0.383909189198381,0.669,0.172,0,1,"Espl1",34.724998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Espl1"
"180",0.370121871513988,0.597,0.089,0,1,"Ska1",32.599998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ska1"
"181",0.369898143994195,0.491,0.056,0,1,"Pif1",16.35,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pif1"
"182",0.365847038654384,0.612,0.102,0,1,"Arhgef39",7.67,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt","Promoter","Arhgef39"
"183",0.365096000035972,0.577,0.101,0,1,"Nek2",40.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nek2"
"184",0.363332980459,0.55,0.102,0,1,"Gen1",NA,NA,NA,NA
"185",0.358118954153845,0.56,0.097,0,1,"Efcab11",32.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Efcab11"
"186",0.34285688507633,0.582,0.124,0,1,"Ticrr",101.125,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ticrr"
"187",0.342530899005439,0.497,0.046,0,1,"Hist2h2bb",48,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist2h2bb"
"188",0.340330405914535,0.487,0.046,0,1,"Hist1h3b",12.7975,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h3b"
"189",0.336892888104411,0.493,0.046,0,1,"Mxd3",33.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mxd3"
"190",0.333983397674006,0.472,0.048,0,1,"Hist1h2bb",56.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h2bb"
"191",0.319165392053875,0.482,0.041,0,1,"Hist1h3f",48.049999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h3f"
"192",0.300187880929623,0.509,0.079,0,1,"Ska3",NA,NA,NA,NA
"193",0.294323405729617,0.446,0.049,0,1,"Hist1h2ak",61.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h2ak"
"194",0.289286104477208,0.456,0.059,0,1,"Hyls1",102.224998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hyls1"
"195",0.288432134148193,0.445,0.047,0,1,"Hist1h2an",NA,NA,NA,NA
"196",0.265768691419485,0.406,0.041,0,1,"Hist1h3i",32.049999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h3i"
"197",-0.461712013095113,1,1,0,1,"Tyrobp",66.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tyrobp"
"198",0.395742833413121,0.759,0.258,1.15715114912478e-319,1,"Wee1",100.650002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Wee1"
"199",0.415871148896392,0.751,0.276,5.8869497391758e-309,1,"Lin9",20.85,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lin9"
"200",0.296194452269707,0.466,0.074,7.01279905847895e-309,1,"Hist2h2aa1",33.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist2h2aa1"
"201",0.249784104776868,0.394,0.042,6.98730110985202e-306,1,"Fam83d",77.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fam83d"
"202",0.332375063453046,0.493,0.086,4.9727977191036e-304,1,"Mns1",36.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mns1"
"203",0.538723777669151,0.887,0.538,5.22518739024528e-304,1,"Tagln2",12.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tagln2"
"204",0.291727363552053,0.493,0.085,6.11201857550066e-304,1,"Eme1",NA,NA,NA,NA
"205",0.502918837413113,0.77,0.274,2.49184184852165e-302,1,"Clspn",19.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Clspn"
"206",0.443968812249849,0.806,0.358,1.03337300973085e-299,1,"Tbc1d31",99.800003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tbc1d31"
"207",0.254879294238103,0.406,0.048,7.20544615340395e-299,1,"Gm3550",NA,NA,NA,NA
"208",0.385033840696576,0.688,0.222,1.36108772366575e-298,1,"Mad2l1",141.474991,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mad2l1"
"209",0.282947678102921,0.446,0.065,7.78000867497629e-294,1,"Sapcd2",NA,NA,NA,NA
"210",0.692578563357265,0.906,0.498,3.07045450164524e-292,1,"Atad2",46.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atad2"
"211",-0.399656344370293,1,1,1.06541708552996e-291,1,"Clta",53.450001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Clta"
"212",0.410695151573532,0.744,0.297,6.36486365198361e-290,1,"Rfwd3",136.399994,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rfwd3"
"213",0.287204767891793,0.494,0.092,3.98927824143323e-289,1,"Cenpi",27.4,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cenpi"
"214",0.463035346756953,0.885,0.466,3.29480998631572e-288,1,"Dnajc9",31.475,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dnajc9"
"215",0.479061647836321,0.802,0.367,2.72204487493528e-286,1,"Reep4",28.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Reep4"
"216",-0.636366891047559,1,1,3.00951040598552e-286,1,"Ftl1",72.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ftl1"
"217",0.449988289317377,0.933,0.638,2.54357320178217e-284,1,"Lsm2",28.325001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lsm2"
"218",0.387626929189605,0.694,0.227,2.82075453527011e-283,1,"Blm",63.050003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Blm"
"219",0.459719971022092,0.998,0.948,1.17497227402462e-282,1,"Anp32b",45.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Anp32b"
"220",0.450814177558835,0.898,0.563,4.35258825979501e-281,1,"Ubald2",109.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ubald2"
"221",0.505192288340854,0.936,0.645,7.86688000484917e-280,1,"Lcorl",124.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lcorl"
"222",0.358209950225962,0.665,0.204,1.40574229733435e-279,1,"Cenpq",90.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cenpq"
"223",0.41794149180995,0.762,0.311,7.54801344009309e-278,1,"Rbl1",12.383333,"Sample5peaks.txt|Sample6peaks.txt|Sample8peaks.txt","Promoter","Rbl1"
"224",0.376588337671888,0.708,0.256,5.21129024492534e-274,1,"Haus3",NA,NA,NA,NA
"225",0.423550559705365,0.755,0.3,4.24075839611864e-271,1,"Ulbp1",40.299999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ulbp1"
"226",-0.497240003220295,0.981,0.991,6.34797295215572e-271,1,"Gas6",32.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gas6"
"227",0.413853004088264,0.846,0.456,1.18924785219239e-269,1,"Pmf1",NA,NA,NA,NA
"228",0.329724337506059,0.63,0.187,5.00980316746068e-269,1,"Cenpw",17.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cenpw"
"229",0.374751930062199,0.738,0.303,3.04802232487156e-267,1,"Lmf2",34.025002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lmf2"
"230",0.377607121357463,0.69,0.255,3.67431760486598e-264,1,"Cep57l1",53.025002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cep57l1"
"231",0.509844966462268,0.959,0.68,1.877029801538e-262,1,"Nsd2",NA,NA,NA,NA
"232",0.498892020974914,0.806,0.434,2.65317385512424e-261,1,"Pcnt",89.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pcnt"
"233",0.360326179578584,0.607,0.173,8.22896269402906e-257,1,"Brca1",38.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Brca1"
"234",0.333857962284266,0.556,0.147,9.43501351089457e-254,1,"Ercc6l",55.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ercc6l"
"235",0.518398427874778,0.999,0.986,1.54013363186352e-253,1,"Arl6ip1",98.425003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Arl6ip1"
"236",0.424378964547063,0.75,0.349,6.64137165476238e-251,1,"Miip",137.350006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Miip"
"237",0.352596490462905,0.585,0.164,6.82123188966897e-250,1,"Brip1",44.200001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Brip1"
"238",0.350414501357632,0.677,0.249,7.33468067770805e-250,1,"Ttf2",73.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ttf2"
"239",0.429870028619317,0.929,0.611,4.11238354686368e-248,1,"Nrm",32.349998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nrm"
"240",0.461470457418841,0.997,0.95,2.00879368972432e-247,1,"Hsp90aa1",40.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hsp90aa1"
"241",0.425955876150058,0.889,0.499,6.33828014679035e-244,1,"Usp1",136.475006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Usp1"
"242",-0.469297658560875,1,1,9.46651840669697e-243,1,"Itm2b",20.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Itm2b"
"243",0.786770754754679,0.553,0.306,3.87381565528504e-242,1,"Gm42047",NA,NA,NA,NA
"244",0.335089265542956,0.67,0.245,1.86132863850534e-239,1,"Suv39h1",45.650002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Suv39h1"
"245",0.385449938379817,0.826,0.397,2.3956237334157e-237,1,"Fen1",23.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fen1"
"246",0.2038820134902,0.365,0.051,1.41356061349786e-236,1,"Gtse1",66.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gtse1"
"247",-0.408957615207466,1,0.998,2.28238711871893e-235,1,"Npc2",117.149994,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Npc2"
"248",0.401791928232345,0.999,0.954,2.23130115140132e-234,1,"Ran",48.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ran"
"249",0.363723179217749,0.741,0.34,1.12883260798555e-233,1,"Rnf26",66.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rnf26"
"250",0.37921148394332,0.852,0.514,4.81733714604052e-233,1,"Ncaph2",NA,NA,NA,NA
"251",0.247936586950073,0.423,0.082,2.54640469834202e-230,1,"Rtkn2",65.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rtkn2"
"252",0.29578629406836,0.649,0.224,1.52611315864067e-229,1,"Cenpk",NA,NA,NA,NA
"255",0.220899530535834,0.391,0.066,6.39545900439819e-225,1,"Cdc25c",118.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdc25c"
"256",0.341424983996268,0.721,0.323,7.06788420863753e-224,1,"Cmc2",59,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cmc2"
"257",0.440307428372138,0.976,0.815,4.62717083202449e-223,1,"Arl4c",52.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Arl4c"
"258",0.247580593176747,0.446,0.095,2.88513424828679e-221,1,"Rad54b",50.724998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rad54b"
"260",0.390663433253588,0.925,0.623,3.12434170589219e-220,1,"Xpo1",219.350006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Xpo1"
"261",0.394633492262267,0.812,0.424,1.1271175063758e-217,1,"Nde1",65.974998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nde1"
"262",0.222031081815516,0.408,0.079,3.31799274372095e-217,1,"Oip5",71.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Oip5"
"263",0.233087415881645,0.427,0.09,3.16936633081567e-215,1,"Nsl1",NA,NA,NA,NA
"264",0.419966051786711,0.958,0.689,8.54648804022339e-215,1,"Fam111a",53.025002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fam111a"
"265",0.281974595302788,0.427,0.089,1.23281877399257e-213,1,"E2f7",37.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","E2f7"
"266",0.314701855658663,0.647,0.249,1.2705356441816e-212,1,"Lin54",58.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lin54"
"267",0.432980408577412,0.821,0.475,2.65291676998812e-211,1,"Tuba1c",NA,NA,NA,NA
"268",0.35397751194877,0.679,0.279,1.24419463904164e-208,1,"Skp2",110.350006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Skp2"
"269",0.379422814229327,0.937,0.717,4.44174798883101e-208,1,"Alyref",NA,NA,NA,NA
"270",0.344123823889972,0.724,0.314,4.1196705927751e-207,1,"Slc43a3",18.4,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slc43a3"
"271",-0.667061204639303,0.932,0.968,3.83316219715347e-206,1,"Cd63",24.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cd63"
"272",0.386200619697721,0.914,0.656,4.96797568682964e-206,1,"Suz12",47.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Suz12"
"273",-0.51615757276721,0.866,0.938,1.78232178045252e-205,1,"Timp2",26.525,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Timp2"
"274",0.362216124203355,0.759,0.351,3.90498580659978e-205,1,"Gmnn",21.775,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gmnn"
"275",0.31173632094571,0.627,0.237,8.32923548508888e-205,1,"Cep112",40.049999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cep112"
"276",0.2780589867436,0.592,0.21,2.46727132778452e-203,1,"Mis18a",38.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mis18a"
"277",0.365014832461171,0.8,0.449,2.59766791815302e-203,1,"Nt5dc2",NA,NA,NA,NA
"278",0.236831581694796,0.466,0.118,2.35021624197728e-202,1,"Ska2",97,"Sample5peaks.txt|Sample8peaks.txt","Promoter","Ska2"
"280",0.344069607407333,0.738,0.362,3.7022461554358e-201,1,"Cep57",76.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cep57"
"282",0.363312309827355,0.957,0.737,7.85738528220468e-199,1,"Srrt",18.450001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Srrt"
"283",0.349684129187576,0.757,0.374,3.21501155649783e-198,1,"Sass6",NA,NA,NA,NA
"284",0.3596589393344,0.74,0.371,5.89908266958516e-198,1,"Terf1",77,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Terf1"
"285",0.311073007336291,0.683,0.303,3.38969635903409e-197,1,"Chek2",NA,NA,NA,NA
"286",0.373302265617419,0.967,0.779,3.67509654558215e-196,1,"Hdgf",92.649994,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hdgf"
"287",0.325501344856964,0.721,0.349,5.88849839175423e-195,1,"Fzr1",73.050003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fzr1"
"288",0.37247010374923,0.955,0.775,7.08850801093481e-195,1,"Slc29a1",NA,NA,NA,NA
"289",-0.401081615728564,0.993,0.995,1.31563299508358e-194,1,"Hexa",NA,NA,NA,NA
"290",0.311052042731143,0.654,0.277,2.24341905306099e-193,1,"Slc24a5",NA,NA,NA,NA
"291",0.351154778856766,0.502,0.155,2.15074386278543e-191,1,"Syne2",30.674999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Syne2"
"292",0.316848340381245,1,1,7.59270470017577e-190,1,"Ptma",76.425003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ptma"
"293",0.255993334988647,0.556,0.186,2.27118865826781e-189,1,"Rad51",27.950001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rad51"
"294",0.25917315115245,0.518,0.163,3.61672121153441e-189,1,"Taf5",18.975,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Taf5"
"295",0.291233699222432,0.644,0.268,5.94708479473993e-189,1,"Rcc1",NA,NA,NA,NA
"297",0.373777638300858,0.891,0.611,1.09447957117675e-186,1,"Kmt5a",68.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kmt5a"
"298",0.339059987393066,0.769,0.404,1.09893755282783e-185,1,"Myef2",19.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Myef2"
"299",0.20157096605148,0.349,0.064,1.49177827085472e-185,1,"Parpbp",15.95,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Parpbp"
"300",0.231027026893177,0.473,0.135,3.11513110679265e-185,1,"Poc1a",33.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Poc1a"
"301",0.318641453188108,0.679,0.299,9.07897914684004e-185,1,"Hmgb3",22.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hmgb3"
"302",0.339249184083053,0.829,0.501,2.91241152266182e-183,1,"Pom121",22.824999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pom121"
"303",0.249523749127901,0.407,0.097,1.64759747809587e-182,1,"Psrc1",NA,NA,NA,NA
"305",0.297620282966601,0.674,0.298,9.16280400081389e-181,1,"Arhgap19",82.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Arhgap19"
"307",0.20906626026995,0.387,0.087,2.15774971220755e-180,1,"Fancd2",NA,NA,NA,NA
"308",0.25683544685144,0.531,0.175,2.42301407457831e-179,1,"Pkmyt1",23.299999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pkmyt1"
"309",0.286473412792622,0.628,0.249,4.95956282485802e-179,1,"Hist1h4i",37.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h4i"
"310",0.265831624772655,0.402,0.095,1.18460543137425e-177,1,"Cdc25b",19.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdc25b"
"311",0.340321788524081,0.907,0.626,2.68390220638388e-177,1,"Ilf2",94.074997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ilf2"
"312",0.258230750195204,0.529,0.174,3.46249376463439e-177,1,"Cenph",20.125,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cenph"
"313",0.317955600175652,0.999,0.983,3.83321498966685e-177,1,"Hnrnpa3",98.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hnrnpa3"
"314",0.369835415685677,0.689,0.329,7.76920956672411e-177,1,"Cntln",49.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cntln"
"315",0.364449320878873,0.831,0.534,1.73842926988004e-176,1,"Gtpbp2",116.175003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gtpbp2"
"316",0.342507064329106,0.787,0.456,2.23024694872111e-176,1,"Cdkn1b",60.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdkn1b"
"317",0.260599752396719,0.547,0.19,8.16966785367488e-176,1,"Zfp101",25.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Zfp101"
"318",-0.556205059881667,0.999,0.999,1.12645583718149e-175,1,"Ctsb",28.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ctsb"
"319",0.287832789856438,0.659,0.283,1.44630009259936e-175,1,"Rfc5",30.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rfc5"
"320",0.32607194818791,0.727,0.363,6.23036254263354e-175,1,"Ccng2",104.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ccng2"
"321",0.395747086966914,0.848,0.528,1.54198249774013e-173,1,"Psip1",48.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Psip1"
"324",0.302839914097891,0.64,0.278,4.01671793129472e-172,1,"Jade1",28.549999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Jade1"
"325",0.365071073246928,0.886,0.598,2.36695238734007e-170,1,"Cspp1",NA,NA,NA,NA
"326",0.348148979161427,0.972,0.8,3.29895715292572e-170,1,"Selenoh",25.1,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Selenoh"
"327",0.269463023297481,0.605,0.252,6.45875320549151e-168,1,"Nedd1",80.699997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nedd1"
"328",0.34899745214225,0.93,0.716,6.67876477528232e-168,1,"Uhrf2",85.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Uhrf2"
"329",0.345244990875503,0.925,0.709,1.65944005970104e-167,1,"Rbbp7",59.125,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rbbp7"
"330",0.329501172348765,0.97,0.844,3.85245177052137e-167,1,"Nudc",60.075001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nudc"
"331",0.426553035228725,0.903,0.676,9.68692783168877e-167,1,"Gpr183",21.35,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gpr183"
"332",0.319526422448576,0.907,0.676,2.65549791062e-164,1,"Mrpl51",NA,NA,NA,NA
"333",0.307440731698845,0.766,0.419,5.62010267139068e-164,1,"Lnpk",81.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lnpk"
