"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Mapkapk2.4",1.87033863010874e-08,-0.0109748441538275,0.651,0.693,0.000438052010557768,"5","Mapkapk2"
"Nuak2.3",2.07630285065982e-08,0.0195090049142438,0.199,0.195,0.000486290890653037,"5","Nuak2"
"Dkc1.4",2.42195726740708e-08,0.00170225749038183,0.476,0.506,0.000567246611599413,"5","Dkc1"
"Psmb6.4",2.48810717934138e-08,-0.0207965468947324,0.893,0.924,0.000582739582473544,"5","Psmb6"
"Fasn.4",2.65066934169466e-08,0.0112633601237089,0.232,0.24,0.000620813266518306,"5","Fasn"
"Slc9a9.3",2.68665718374048e-08,0.0402382412401902,0.677,0.667,0.000629241979003857,"5","Slc9a9"
"Dlg4.3",2.89067814766599e-08,-0.0218281867638541,0.225,0.266,0.000677025728964851,"5","Dlg4"
"Nfkbiz.3",2.93947234787685e-08,0.011435392776877,0.131,0.141,0.000688453818596236,"5","Nfkbiz"
"Dip2c.3",3.05383626591049e-08,-0.0139433940396876,0.212,0.247,0.000715238991838895,"5","Dip2c"
"Gpx1.4",3.12319097048447e-08,-0.071680565544028,0.989,0.991,0.000731482557197168,"5","Gpx1"
"Klk8.2",3.31964831122285e-08,0.00769692942111398,0.137,0.149,0.000777494830971503,"5","Klk8"
"Ptms.3",3.43291114998343e-08,-0.0806366171392978,0.959,0.967,0.000804022120437619,"5","Ptms"
"Tmem140.3",3.45513630922376e-08,0.0303827663277516,0.307,0.298,0.000809227474983297,"5","Tmem140"
"Fam129a.2",3.57635396158824e-08,0.00669832682417931,0.166,0.18,0.000837617861343583,"5","Fam129a"
"Gm15232.3",3.61339573672833e-08,-0.00131904597712437,0.126,0.146,0.000846293415499142,"5","Gm15232"
"Ccl9.4",3.82862718772801e-08,-0.0813635440401705,0.48,0.534,0.000896702773637778,"5","Ccl9"
"Peg10.2",4.39187953890383e-08,0.0113044389589566,0.169,0.178,0.00102862210680667,"5","Peg10"
"Atf7ip.3",4.39648833175477e-08,-0.0442626042191252,0.69,0.738,0.00102970153218029,"5","Atf7ip"
"Nol8.2",4.73750230641752e-08,0.00238187543660529,0.306,0.332,0.00110957041518605,"5","Nol8"
"Ide.3",4.76602458470945e-08,0.00667676030125242,0.414,0.437,0.0011162506179848,"5","Ide"
"Trip11.3",4.84720310440069e-08,0.00568480385087311,0.708,0.743,0.00113526343908169,"5","Trip11"
"Ell2.2",4.87845493123201e-08,-0.0033886963997207,0.106,0.126,0.00114258292944385,"5","Ell2"
"Tacc2.4",5.00241334630079e-08,0.00164122044617636,0.155,0.173,0.00117161522983711,"5","Tacc2"
"Adgrl2.4",5.09146741514804e-08,0.00337429909863357,0.466,0.495,0.00119247258330182,"5","Adgrl2"
"Gm40841.4",5.19199136910855e-08,0.0326394918600132,0.259,0.242,0.00121601629855891,"5","Gm40841"
"Slc16a3.3",5.30131158889751e-08,-0.031972538387036,0.201,0.244,0.00124162018723569,"5","Slc16a3"
"Slc16a1.3",5.35435307708365e-08,-0.00804577021837202,0.255,0.286,0.00125404303418376,"5","Slc16a1"
"Selenop.4",5.5041585319932e-08,-0.0855442608016794,1,0.999,0.00128912896977813,"5","Selenop"
"Lrp6.3",5.77086693795965e-08,0.00556922877860583,0.56,0.583,0.00135159474553953,"5","Lrp6"
"Amotl1.1",6.21335099201449e-08,0.0250926457575747,0.102,0.084,0.00145522893583971,"5","Amotl1"
"Pstpip1.2",6.28525247809715e-08,-0.0134422007300698,0.081,0.107,0.00147206898289513,"5","Pstpip1"
"Trim2.3",6.59960582831236e-08,0.0122290655213732,0.293,0.306,0.00154569368104904,"5","Trim2"
"Itga4.4",6.7805872162624e-08,-0.0179583740904774,0.079,0.107,0.00158808133192082,"5","Itga4"
"Mknk2.3",6.90005260639286e-08,0.00694438205243036,0.444,0.466,0.00161606132094327,"5","Mknk2"
"Trim5.3",7.12868869489822e-08,0.00602015371317802,0.194,0.209,0.00166961017923211,"5","Trim5"
"Tubb2a.4",7.37951635003127e-08,-0.0149764679443462,0.809,0.844,0.00172835652434082,"5","Tubb2a"
"Fkbp5.3",7.42335864557675e-08,-0.0109844897249327,0.34,0.376,0.00173862482838053,"5","Fkbp5"
"Epha2.3",7.62928878224114e-08,0.0135044159362518,0.121,0.121,0.0017868557256887,"5","Epha2"
"Zfp992.2",8.68223917096728e-08,0.00771532872968056,0.223,0.236,0.00203346723623225,"5","Zfp992"
"Ttc28.3",8.99661040526538e-08,0.0239412880400656,0.48,0.489,0.00210709612301721,"5","Ttc28"
"Enpp1.1",9.12453992625929e-08,0.0136946261068895,0.163,0.164,0.00213705849612919,"5","Enpp1"
"Trove2.4",9.38384528521089e-08,0.0203273407580493,0.184,0.182,0.00219779040424924,"5","Trove2"
"Rnf144b.3",9.87541344772467e-08,0.00904821916172943,0.259,0.271,0.00231292058359159,"5","Rnf144b"
"Ift81.2",9.94091067955151e-08,-0.00456987886502885,0.101,0.121,0.00232826069025776,"5","Ift81"
"Nhsl2.3",1.00555466890925e-07,0.00281611448542832,0.205,0.224,0.00235510959005236,"5","Nhsl2"
"Abca9.4",1.06127153587598e-07,0.0382977697939872,0.85,0.867,0.00248560406417514,"5","Abca9"
"Gm13710.3",1.06804908859718e-07,0.0305302485178394,0.214,0.189,0.00250147777040346,"5","Gm13710"
"Tnfaip3.2",1.17117145526155e-07,0.00759801205478547,0.098,0.106,0.00274300066536808,"5","Tnfaip3"
"Ston2.1",1.22815722681155e-07,-0.00904348725048659,0.117,0.143,0.00287646704091532,"5","Ston2"
"Tor3a.4",1.23199843341939e-07,0.03200149092788,0.428,0.393,0.00288546353091156,"5","Tor3a"
"Epn2.3",1.33327472444459e-07,-0.0197908853194687,0.158,0.193,0.00312266273212167,"5","Epn2"
"Ddx3x.4",1.41734414139793e-07,0.0162430433409455,0.846,0.87,0.0033195617135681,"5","Ddx3x"
"Treml2.3",1.47226484124646e-07,-0.0133503013663569,0.21,0.244,0.00344819148468334,"5","Treml2"
"Ypel3.3",1.53984344645195e-07,0.0255040568098621,0.751,0.717,0.00360646733593511,"5","Ypel3"
"2310001H17Rik.3",1.69854608219045e-07,-0.0157280257660391,0.111,0.142,0.00397816477909825,"5","2310001H17Rik"
"Uty.2",1.75319967067885e-07,-0.00558944963748534,0.131,0.154,0.00410616894869693,"5","Uty"
"Slc38a2.3",1.82460466943035e-07,0.0405979982124491,0.7,0.696,0.00427340659627282,"5","Slc38a2"
"Pcp4.3",1.85745555856462e-07,0.0187947586415546,0.153,0.154,0.0043503466637142,"5","Pcp4"
"Ppp2r3a.3",1.8949192717594e-07,-0.000517120163386675,0.175,0.195,0.00443809042638769,"5","Ppp2r3a"
"Mat2a.4",1.95770450085625e-07,-0.0631000526067105,0.858,0.88,0.00458513971145543,"5","Mat2a"
"Fmnl2.4",1.96953515824519e-07,0.0202560699505605,0.251,0.25,0.00461284829412606,"5","Fmnl2"
"Icos.2",1.98959421428624e-07,0.0055041487575664,0.115,0.123,0.0046598286092798,"5","Icos"
"Meis2.1",2.25072902797612e-07,-0.0283809315246257,0.074,0.103,0.00527143245642286,"5","Meis2"
"Afap1.3",2.28823901750869e-07,0.00985826621019945,0.151,0.157,0.0053592846029071,"5","Afap1"
"Cd83.4",2.4203593314684e-07,0.0117369780642235,0.413,0.448,0.00566872359023215,"5","Cd83"
"Creb5.2",2.46212041333754e-07,0.00742661173102274,0.096,0.107,0.00576653222007786,"5","Creb5"
"Dgkh.3",2.48621145555331e-07,0.00150315927964983,0.225,0.245,0.00582295585005141,"5","Dgkh"
"Mctp1.3",2.79825375710701e-07,0.00200725569815408,0.17,0.184,0.00655379012452032,"5","Mctp1"
"Slc1a3.3",2.85091289566751e-07,0.0403109327525845,0.297,0.269,0.00667712309294287,"5","Slc1a3"
"Gm20045.2",3.19815400369058e-07,-0.0115935684698927,0.174,0.203,0.0074903964920437,"5","Gm20045"
"Abca1.4",3.26696700268638e-07,-0.0344306987893419,0.768,0.724,0.00765156341699176,"5","Abca1"
"Soat1.4",3.31762071960738e-07,0.014998725016499,0.579,0.594,0.00777019948739244,"5","Soat1"
"Usp37.3",3.74030104232123e-07,-0.00878176219084875,0.334,0.369,0.00876015907122054,"5","Usp37"
"Ninj1.3",4.03286226395506e-07,0.0292837451884453,0.644,0.648,0.00944536670840914,"5","Ninj1"
"Pmaip1.2",4.19749900754344e-07,0.00364264593935658,0.097,0.108,0.0098309624255675,"5","Pmaip1"
"Selenom.4",4.21987206682819e-07,-0.0105461915246961,0.177,0.204,0.00988336236771829,"5","Selenom"
"Apobr.3",4.26109403873994e-07,0.0177820910413065,0.352,0.363,0.0099799083481328,"5","Apobr"
"Nav3.4",4.51066098209084e-07,-0.00560550162075391,0.628,0.667,0.010564419086155,"5","Nav3"
"Siva1.3",4.62433181481349e-07,-0.053638868253987,0.424,0.456,0.0108306475434747,"5","Siva1"
"Phyh.2",4.65922520166688e-07,0.00560086401755355,0.356,0.374,0.010912371344824,"5","Phyh"
"Mtus2.3",5.04418805971267e-07,-0.00312997240521781,0.111,0.131,0.0118139928546531,"5","Mtus2"
"Cd74.2",5.64907959232865e-07,0.0225710959908419,0.186,0.192,0.0132307093131929,"5","Cd74"
"Prmt1.4",5.72960485229106e-07,-0.00491888493361481,0.763,0.795,0.0134193075245509,"5","Prmt1"
"S100a1.3",5.74235549334175e-07,-0.0565414594925051,0.325,0.367,0.0134491708009557,"5","S100a1"
"Osbpl9.3",6.27276862713042e-07,-0.0193426558797287,0.521,0.564,0.0146914514016021,"5","Osbpl9"
"Tmem176b.4",6.33564097627831e-07,-0.0323090451927583,0.931,0.952,0.0148387047305414,"5","Tmem176b"
"Prox1.3",6.53765662024123e-07,-0.00302311924566839,0.134,0.154,0.015311845570267,"5","Prox1"
"Wdr41.2",6.6121170404797e-07,0.0290341945957838,0.229,0.226,0.0154862393205075,"5","Wdr41"
"Eps15.2",6.94241323232192e-07,-0.00480479641966264,0.516,0.547,0.0162598260314212,"5","Eps15"
"Ttyh2.3",6.99056965174549e-07,0.023238005981214,0.187,0.173,0.0163726131813531,"5","Ttyh2"
"Tmem63b.4",7.08263801063363e-07,-0.0553906361725172,0.33,0.374,0.016588246484705,"5","Tmem63b"
"Gpm6b.4",7.10465681240867e-07,-0.0391408990260069,0.233,0.276,0.0166398167203423,"5","Gpm6b"
"mt-Nd4l.3",7.26158109230172e-07,0.0391997938203528,0.935,0.943,0.0170073490762799,"5","mt-Nd4l"
"Ube2o.3",8.7360083123384e-07,0.0136863215257712,0.221,0.225,0.0204606050683278,"5","Ube2o"
"Phgdh.4",8.81543940141981e-07,0.0448599763139876,0.928,0.93,0.0206466406220653,"5","Phgdh"
"Atf3.3",8.97581501172689e-07,0.0734989528682685,0.137,0.137,0.0210222563389656,"5","Atf3"
"Hpgd.4",9.61979992883107e-07,-0.00597112349515494,0.821,0.852,0.0225305334133152,"5","Hpgd"
"Tmem245.3",9.86407969485424e-07,-0.0271058719907329,0.517,0.563,0.0231026610533181,"5","Tmem245"
"Tgfbi.4",1.02253642838944e-06,-0.0301014504083695,0.367,0.412,0.0239488256893091,"5","Tgfbi"
"Srsf7.3",1.14030981366882e-06,-0.0453234915728268,0.79,0.827,0.0267071961459375,"5","Srsf7"
"Fkbp4.3",1.19409544267226e-06,-0.0111810038258854,0.647,0.682,0.0279669093628271,"5","Fkbp4"
"Arl4a.3",1.1980896989638e-06,0.00287091843074679,0.139,0.15,0.0280604588394312,"5","Arl4a"
"Tnfsf12.3",1.25525865341447e-06,0.0264480603964986,0.248,0.233,0.0293994129216202,"5","Tnfsf12"
"Lzts2.3",1.30773437472374e-06,-0.0137016626183103,0.086,0.113,0.0306284467904047,"5","Lzts2"
"Gyg.4",1.35867883995487e-06,-0.0069778539705535,0.42,0.448,0.0318216171105829,"5","Gyg"
"Scd2.3",1.39117534097202e-06,-0.00373349173665272,0.669,0.704,0.0325827176609056,"5","Scd2"
"Prdm1.3",1.393122146348e-06,-0.00885249444735829,0.112,0.136,0.0326283137896166,"5","Prdm1"
"Kdm5d.2",1.48057024226808e-06,0.00217110022045992,0.119,0.132,0.0346764356441607,"5","Kdm5d"
"Plin2.4",1.5380783447035e-06,-0.027101751786281,0.696,0.739,0.0360233329113007,"5","Plin2"
"Golgb1.4",1.68623899169494e-06,0.00162682644544432,0.703,0.736,0.0394934034244871,"5","Golgb1"
"Cxcl16.3",1.77644879940271e-06,0.00307867626148681,0.162,0.177,0.0416062073308108,"5","Cxcl16"
"Diaph2.3",1.96267842128889e-06,0.0156767781775761,0.788,0.81,0.045967891305007,"5","Diaph2"
"Gprasp2.1",1.98496819833346e-06,-0.0128288409696565,0.08,0.103,0.0464899401731681,"5","Gprasp2"
"Gm46224.2",2.08169250995672e-06,0.0022775691744564,0.172,0.186,0.0487553202756964,"5","Gm46224"
"Cdk4.4",2.1047380168165e-06,-0.0396451972828931,0.851,0.883,0.0492950690918594,"5","Cdk4"
"Ftsj3.3",2.10677396260869e-06,-0.00128283717216793,0.538,0.57,0.0493427529782581,"5","Ftsj3"
"Gstm1.2",2.2882407938135e-06,-0.0134310139727302,0.078,0.102,0.053592887631906,"5","Gstm1"
"Timm8a1.3",2.30678239743418e-06,-0.00848741368167819,0.314,0.343,0.0540271505303059,"5","Timm8a1"
"Pdcd4.3",2.39959250356329e-06,0.0003157687909911,0.197,0.215,0.0562008560259559,"5","Pdcd4"
"Tsc22d1.4",2.42575440626762e-06,-0.0220151752591616,0.189,0.226,0.0568135939491939,"5","Tsc22d1"
"Samhd1.3",2.65721788490803e-06,0.0286817081779845,0.514,0.502,0.0622347000824311,"5","Samhd1"
"Rasa2.4",2.90628486538479e-06,0.0174329031533093,0.305,0.308,0.0680680978321773,"5","Rasa2"
"Slc1a5.4",2.92998055112165e-06,0.00650020363891327,0.182,0.191,0.0686230744878201,"5","Slc1a5"
"Cd52.4",2.97465715530488e-06,-0.011217698484929,0.871,0.899,0.0696694452343956,"5","Cd52"
"Pdgfa.3",3.09041884984121e-06,0.0127018528124771,0.145,0.148,0.0723806998821309,"5","Pdgfa"
"Zfhx2.3",3.09820394043128e-06,0.00569300915470544,0.136,0.145,0.072563034488841,"5","Zfhx2"
"Cd86.3",3.18999945242082e-06,0.0267353736792785,0.764,0.768,0.0747129771751479,"5","Cd86"
"Plxna4os1.3",3.54871677816594e-06,-0.00783293469761989,0.161,0.186,0.0831144956614246,"5","Plxna4os1"
"Akap7.3",3.72558506121226e-06,-0.00650916966446231,0.155,0.177,0.0872569277186523,"5","Akap7"
"Ubxn2a.3",3.83265217325905e-06,0.00981994608106262,0.259,0.269,0.0897645465499001,"5","Ubxn2a"
"Irgm1.4",4.03555715570162e-06,-0.0235162295425042,0.207,0.244,0.0945167841436877,"5","Irgm1"
"Pgap1.1",4.06284448914068e-06,-0.0108760951901735,0.168,0.196,0.0951558807801639,"5","Pgap1"
"Hist3h2a.4",4.09474399435512e-06,-0.0333634112716126,0.337,0.381,0.0959029990917913,"5","Hist3h2a"
"Gsn.3",4.44557200993566e-06,-0.0128446421232725,0.101,0.127,0.104119742044703,"5","Gsn"
"Bnip3.3",4.85784001101096e-06,-0.0443797053325942,0.245,0.28,0.113775470897888,"5","Bnip3"
"Ftl1-ps1.4",5.67883084446544e-06,-0.000497235587068573,0.235,0.255,0.133003897208225,"5","Ftl1-ps1"
"Ppa1.3",5.68866043483254e-06,-0.00719836595161399,0.354,0.383,0.133234116044213,"5","Ppa1"
"Bpgm.3",5.79616971536043e-06,0.000822420263770052,0.125,0.138,0.135752090903457,"5","Bpgm"
"Angptl4.3",6.37693411024188e-06,0.00210098865446567,0.117,0.129,0.149354173795975,"5","Angptl4"
"Gm28874.1",6.59523819530397e-06,0.0238074145574005,0.151,0.137,0.154467073772214,"5","Gm28874"
"Lyz2.4",6.6521940774845e-06,-0.258264003496875,0.857,0.862,0.155801037488764,"5","Lyz2"
"Cnn2.3",6.68191202631833e-06,0.0264834644552367,0.18,0.161,0.156497061568402,"5","Cnn2"
"Gpx3.4",6.96174201615311e-06,-0.0692202886045934,0.494,0.52,0.163050959760322,"5","Gpx3"
"Arl5c.3",7.07956904530185e-06,0.0182573044331539,0.201,0.196,0.165810586610015,"5","Arl5c"
"Sp110.3",7.12194079860983e-06,0.00965561633933604,0.418,0.43,0.166802975444241,"5","Sp110"
"Tet1.3",7.1848808346513e-06,0.0181646931481915,0.108,0.099,0.168277094028368,"5","Tet1"
"Cela1.2",7.18857070711751e-06,-0.00219919394906831,0.126,0.142,0.168363514531399,"5","Cela1"
"Pink1.3",7.77306136433639e-06,-0.00889324672492825,0.27,0.299,0.182052870214123,"5","Pink1"
"Dctd.3",8.32428658581443e-06,0.0248561316824543,0.187,0.165,0.19496311612636,"5","Dctd"
"Mthfd1.3",8.60930947904457e-06,0.0016051718827694,0.275,0.293,0.201638637308703,"5","Mthfd1"
"Ifi27l2a.4",8.96101114138919e-06,0.0389578230280336,0.465,0.43,0.209875841942476,"5","Ifi27l2a"
"Mitd1.2",9.02282709163638e-06,0.00759748566750759,0.191,0.201,0.211323633313216,"5","Mitd1"
"Enho.4",9.14119444959016e-06,0.0147658854140875,0.149,0.145,0.214095915203851,"5","Enho"
"Arid3a.4",9.48674606863394e-06,0.012828179366697,0.592,0.61,0.222189079673475,"5","Arid3a"
"Slc17a5.3",9.6084639255885e-06,0.0030842644640322,0.425,0.445,0.225039833601208,"5","Slc17a5"
"Blvrb.3",1.02445023417723e-05,-0.0429181754981282,0.772,0.808,0.239936489346649,"5","Blvrb"
"Kank2.3",1.03545788530586e-05,-0.00448001480627062,0.1,0.117,0.242514591317485,"5","Kank2"
"Fam46c.4",1.05792489332912e-05,0.00815726940835754,0.166,0.173,0.247776589266614,"5","Fam46c"
"Mcm4.3",1.09285415349813e-05,-0.0678828752982925,0.393,0.425,0.255957371290797,"5","Mcm4"
"Dnajc21.3",1.09716593105045e-05,0.0130908118242319,0.395,0.405,0.256967232711325,"5","Dnajc21"
"Dync1h1.3",1.19210598984864e-05,-0.0188378551601907,0.803,0.835,0.279203143882449,"5","Dync1h1"
"Fabp3.4",1.22614340339526e-05,-0.0346736888701442,0.137,0.157,0.287175046509203,"5","Fabp3"
"Sema4a.3",1.31863908844459e-05,-0.00611041043615411,0.117,0.136,0.308838460904608,"5","Sema4a"
"Cyp4v3.4",1.33365208476833e-05,0.0238103585741174,0.259,0.244,0.312354654773591,"5","Cyp4v3"
"Slc43a2.3",1.34204717817568e-05,0.00445873941609531,0.61,0.634,0.314320869600526,"5","Slc43a2"
"Ccdc152.3",1.38207739782495e-05,-0.0177475520163198,0.181,0.212,0.323696347344581,"5","Ccdc152"
"Parp1.3",1.41508897579975e-05,-0.046461267722376,0.792,0.826,0.331427989022061,"5","Parp1"
"Apc.4",1.41693097145962e-05,-0.0145321443905052,0.768,0.8,0.331859402825557,"5","Apc"
"Dst.3",1.48439672947254e-05,0.032009843718152,0.884,0.873,0.347660558009765,"5","Dst"
"Asb10.3",1.63296329131962e-05,0.0224678391170046,0.235,0.223,0.382456332459968,"5","Asb10"
"Zeb2.4",1.72833950551778e-05,-0.03333526620544,0.989,0.985,0.404794395587319,"5","Zeb2"
"Enc1.4",1.80562779900491e-05,-0.00546240741192358,0.207,0.229,0.422896086804939,"5","Enc1"
"Rab34.4",1.80877291059195e-05,-0.0169627218830015,0.227,0.259,0.423632703389742,"5","Rab34"
"Stox2.3",1.95006807059113e-05,-0.0111414215620665,0.139,0.164,0.456725442813149,"5","Stox2"
"9930111J21Rik2.4",2.08912922818234e-05,-0.012125142133114,0.687,0.722,0.489294956532586,"5","9930111J21Rik2"
"Ccl4.2",2.28818651627556e-05,0.194913533729093,0.118,0.118,0.5359161639769,"5","Ccl4"
"Nfix.4",2.36665688107963e-05,-0.0483973721831609,0.389,0.431,0.55429470811766,"5","Nfix"
"Creg1.4",2.40752113427135e-05,0.0237946540292848,0.929,0.927,0.563865524857694,"5","Creg1"
"Ehd1.3",2.47809386564338e-05,0.0241266758680397,0.134,0.108,0.580394364272335,"5","Ehd1"
"Xlr.2",2.71175443696285e-05,0.000505333591254042,0.632,0.66,0.635120006681069,"5","Xlr"
"Trf.4",2.78399196215201e-05,0.0275151024506686,0.897,0.905,0.652038757455621,"5","Trf"
"Atp1b3.4",2.83236535829788e-05,0.019763606104825,0.93,0.941,0.663368290566946,"5","Atp1b3"
"Cryba4.3",2.98264882188359e-05,0.0310981177362668,0.884,0.889,0.698566180573356,"5","Cryba4"
"Cbr2.4",3.05349435429766e-05,-0.0239923243568494,0.111,0.096,0.715158912720055,"5","Cbr2"
"Parp9.4",3.05489431174308e-05,-0.0185685346028113,0.385,0.421,0.715486796753346,"5","Parp9"
"Epsti1.4",3.20635905735574e-05,-0.0504037775684577,0.402,0.443,0.750961354823287,"5","Epsti1"
"Fam26f.3",3.35917001159508e-05,-0.0194977707600048,0.137,0.167,0.786751208415684,"5","Fam26f"
"Msh2.4",3.62736149830314e-05,0.0308245796291568,0.398,0.369,0.849564336517579,"5","Msh2"
"Dmxl2.3",3.71704866898174e-05,-0.0305316379281124,0.187,0.22,0.870569968762213,"5","Dmxl2"
"Ifih1.3",4.7039046842132e-05,-0.0190401295384582,0.146,0.174,1,"5","Ifih1"
"Tfrc.3",4.73550415122267e-05,0.00974197255140824,0.193,0.202,1,"5","Tfrc"
"Ccl3.3",4.91219088880727e-05,0.0975761365821144,0.256,0.269,1,"5","Ccl3"
"Mras.3",4.96455434604541e-05,0.00832073477622483,0.11,0.111,1,"5","Mras"
"Actg1.3",5.09379818772629e-05,0.0159699627057832,1,1,1,"5","Actg1"
"Pecam1.2",5.78379548466406e-05,0.0129321836106404,0.122,0.122,1,"5","Pecam1"
"Cst7.3",5.86691200838518e-05,-0.00325826381549263,0.108,0.123,1,"5","Cst7"
"Selplg.4",5.87562914735928e-05,-0.0332478580237345,0.888,0.91,1,"5","Selplg"
"Gm10076.2",6.06041640880789e-05,-0.0209963572792866,0.936,0.954,1,"5","Gm10076"
"Ldha.3",6.71798046804254e-05,-0.0533407141881532,0.888,0.911,1,"5","Ldha"
"Rab11fip5.3",7.44768514214649e-05,0.0155594509077217,0.345,0.345,1,"5","Rab11fip5"
"Ipo5.3",7.77703717159117e-05,-0.034032801786028,0.688,0.725,1,"5","Ipo5"
"C3ar1.4",7.87283052721354e-05,0.0111752998414782,0.834,0.859,1,"5","C3ar1"
"Pgm2.3",8.56493735051166e-05,-0.00285369263940785,0.195,0.213,1,"5","Pgm2"
"Msh3.4",9.44915524366585e-05,-0.0100061127704694,0.272,0.297,1,"5","Msh3"
"Cisd1.4",9.62456387171734e-05,0.000927724209238812,0.475,0.492,1,"5","Cisd1"
"Pbx1.4",0.000113981837045832,-0.0231756206280234,0.279,0.311,1,"5","Pbx1"
"Abcd2.4",0.000121105847201582,0.0233088934549868,0.558,0.559,1,"5","Abcd2"
"Cd200r1.3",0.000124740379619536,0.0114872112378516,0.185,0.184,1,"5","Cd200r1"
"Fcgr4.4",0.000131467330665782,0.00110107334841342,0.247,0.258,1,"5","Fcgr4"
"Anxa4.4",0.000139026191215039,0.0104190104723979,0.234,0.237,1,"5","Anxa4"
"Ccnl1.2",0.0001502917708519,0.037286652134948,0.85,0.852,1,"5","Ccnl1"
"BC005561.4",0.000168167051895564,0.013146451026437,0.571,0.584,1,"5","BC005561"
"Sdc4.4",0.00017815690555969,0.02285122712618,0.401,0.405,1,"5","Sdc4"
"Uba52.2",0.000204793293772828,0.00636256412917602,0.881,0.901,1,"5","Uba52"
"Ccl12.3",0.000206364577928567,-0.0604565654426084,0.652,0.688,1,"5","Ccl12"
"H2-D1.4",0.000207458725895491,0.0315944200450744,0.927,0.928,1,"5","H2-D1"
"Emp3.4",0.000209051012565005,-0.0408806116191922,0.798,0.826,1,"5","Emp3"
"mt-Nd2.4",0.000209552798668447,0.0359739258615006,1,1,1,"5","mt-Nd2"
"Ifi35.4",0.000217024967774696,-0.00904701235303035,0.333,0.355,1,"5","Ifi35"
"Kif3a.4",0.000225701656161023,-0.0161864770512614,0.304,0.334,1,"5","Kif3a"
"Selenow.4",0.000255189401802193,0.00114185917084975,0.732,0.744,1,"5","Selenow"
"Ank.4",0.000276010838067809,-0.0395818506768206,0.223,0.252,1,"5","Ank"
"Tmsb10.4",0.000289929291625368,-0.0651249396971398,0.778,0.808,1,"5","Tmsb10"
"Rab3a.3",0.000295269563282798,0.00687322703033802,0.137,0.139,1,"5","Rab3a"
"Prdx5.4",0.000295818424127426,0.0226889921648088,0.938,0.939,1,"5","Prdx5"
"Trps1.3",0.00031135231430044,-0.0122451228511629,0.091,0.112,1,"5","Trps1"
"Ybx3.4",0.000339982950196076,-0.0170377513402724,0.393,0.424,1,"5","Ybx3"
"Stard4.3",0.000383627087116617,-0.0122245646842448,0.171,0.195,1,"5","Stard4"
"Gm26522.2",0.000455591955252523,-0.00966886483139655,0.088,0.106,1,"5","Gm26522"
"Xist.4",0.000469912220339206,-0.230911803877689,0.806,0.801,1,"5","Xist"
"Kcnq1ot1.4",0.00049588998435664,-0.0625134409890833,0.817,0.84,1,"5","Kcnq1ot1"
"Arsg.2",0.000500177002447176,0.000755166823141987,0.102,0.112,1,"5","Arsg"
"Rap2b.4",0.000513006927392,0.0145818905472803,0.459,0.454,1,"5","Rap2b"
"F630028O10Rik.4",0.000533035164273427,-0.01187426482407,0.141,0.162,1,"5","F630028O10Rik"
"Ttc3.4",0.000559643603993294,-0.0617909436210893,0.627,0.644,1,"5","Ttc3"
"Ctps.3",0.000664853169348763,0.000224092919307584,0.246,0.26,1,"5","Ctps"
"Pole2.3",0.000712314517074655,-0.0129778064506084,0.169,0.192,1,"5","Pole2"
"Aoah.2",0.00104530731564606,-0.0172787027944391,0.093,0.114,1,"5","Aoah"
"Map1lc3a.4",0.00113684260266022,0.013541868123204,0.592,0.592,1,"5","Map1lc3a"
"Crebrf.3",0.00114862146856537,0.0128104182891305,0.34,0.343,1,"5","Crebrf"
"Abcg3.3",0.00124884307260846,0.00795777332472192,0.243,0.247,1,"5","Abcg3"
"Dbp.3",0.00142359170016938,-0.000920448586707881,0.12,0.13,1,"5","Dbp"
"Liph.3",0.0014497149069573,0.0111632749979106,0.281,0.28,1,"5","Liph"
"Aldoa.3",0.00172108231412284,-0.00173157790533995,0.85,0.835,1,"5","Aldoa"
"Tuba4a.3",0.00176962095796967,0.00601108253758439,0.114,0.115,1,"5","Tuba4a"
"Akap9.3",0.00178778383761827,0.0177293773323421,0.8,0.813,1,"5","Akap9"
"Lgals3bp.4",0.00185104990581425,-0.0537187521542861,0.544,0.576,1,"5","Lgals3bp"
"Fcgr2b.4",0.00189515624814877,-0.0475803524583198,0.566,0.598,1,"5","Fcgr2b"
"Crim1.2",0.0019828649350258,0.0115979989193208,0.12,0.117,1,"5","Crim1"
"Pld3.4",0.00232023678300424,0.000140778943886755,0.592,0.56,1,"5","Pld3"
"Mafb.4",0.00259327252874078,-0.0230427338997802,0.742,0.768,1,"5","Mafb"
"1110008P14Rik.4",0.00284077777319814,-0.00654964207185676,0.098,0.113,1,"5","1110008P14Rik"
"Eif5a.4",0.0031656142048191,0.0200116033499407,0.984,0.987,1,"5","Eif5a"
"Smarcc1.3",0.00326539097733821,-0.0303857053395586,0.782,0.807,1,"5","Smarcc1"
"Zfp36l1.4",0.00336396778878643,-0.0264332736012989,0.926,0.918,1,"5","Zfp36l1"
"Ddx58.3",0.00342691967906902,-0.0111128302683431,0.153,0.172,1,"5","Ddx58"
"Abcg1.4",0.00343926299355302,-0.0323027105415796,0.287,0.316,1,"5","Abcg1"
"Dhrs3.4",0.00352608015151419,-0.0380452844637671,0.724,0.751,1,"5","Dhrs3"
"Cd9.4",0.00411766546968979,-0.0394238401439573,0.987,0.979,1,"5","Cd9"
